game_id,game_date,shot_number,game_shot_number,period,minutes_remaining,seconds_remaining,action_type,shot_type,shot_distance_ft,shot_zone_basic,shot_zone_area,shot_zone_range,loc_x,loc_y,shot_made,event_type,streak,rolling_3_fg_pct,rolling_5_fg_pct,rolling_10_fg_pct
0022401228,2024-12-15,437,22,4,5,49,Turnaround Fadeaway shot,2PT Field Goal,17,Mid-Range,Left Side(L),16-24 ft.,-146,95,0,Missed Shot,-1,0.6666666666666666,0.6,0.7
0022401228,2024-12-15,438,23,4,5,18,Jump Shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-132,232,0,Missed Shot,-2,0.3333333333333333,0.4,0.7
0022400401,2024-12-23,439,1,1,11,31,Running Jump Shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,186,184,0,Missed Shot,-3,0.0,0.4,0.6
0022400401,2024-12-23,440,2,1,9,51,Jump Shot,3PT Field Goal,24,Above the Break 3,Center(C),24+ ft.,-25,245,0,Missed Shot,-4,0.0,0.2,0.5
0022400401,2024-12-23,441,3,1,7,31,Step Back Jump shot,2PT Field Goal,14,Mid-Range,Left Side(L),8-16 ft.,-146,6,0,Missed Shot,-5,0.0,0.0,0.4
0022400401,2024-12-23,442,4,1,6,56,Step Back Bank Jump Shot,2PT Field Goal,11,In The Paint (Non-RA),Left Side(L),8-16 ft.,-71,88,1,Made Shot,-6,0.0,0.0,0.3
0022400401,2024-12-23,443,5,1,5,42,Turnaround Fadeaway shot,2PT Field Goal,11,Mid-Range,Right Side(R),8-16 ft.,92,73,0,Missed Shot,1,0.3333333333333333,0.2,0.3
0022400401,2024-12-23,444,6,1,0,14,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-126,232,0,Missed Shot,-1,0.3333333333333333,0.2,0.3
0022400401,2024-12-23,445,7,2,11,2,Driving Floating Jump Shot,2PT Field Goal,10,In The Paint (Non-RA),Center(C),8-16 ft.,-22,103,1,Made Shot,-2,0.3333333333333333,0.2,0.2
0022400401,2024-12-23,446,8,2,10,8,Jump Shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-138,209,0,Missed Shot,1,0.3333333333333333,0.4,0.2
0022400401,2024-12-23,447,9,2,3,50,Fadeaway Jump Shot,2PT Field Goal,12,In The Paint (Non-RA),Center(C),8-16 ft.,37,117,1,Made Shot,-1,0.3333333333333333,0.4,0.2
0022400401,2024-12-23,448,10,2,0,35,Pullup Jump shot,2PT Field Goal,9,In The Paint (Non-RA),Center(C),8-16 ft.,37,89,1,Made Shot,1,0.6666666666666666,0.4,0.3
0022400401,2024-12-23,449,11,3,11,42,Driving Layup Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,31,17,1,Made Shot,2,0.6666666666666666,0.6,0.4
0022400401,2024-12-23,450,12,3,10,38,Pullup Jump shot,2PT Field Goal,10,Mid-Range,Right Side(R),8-16 ft.,100,18,0,Missed Shot,3,1.0,0.8,0.5
0022400401,2024-12-23,451,13,3,10,35,Putback Layup Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,31,24,1,Made Shot,-1,0.6666666666666666,0.6,0.5
0022400401,2024-12-23,452,14,3,9,1,Running Pull-Up Jump Shot,3PT Field Goal,28,Above the Break 3,Left Side Center(LC),24+ ft.,-156,233,0,Missed Shot,1,0.6666666666666666,0.8,0.6
0022400401,2024-12-23,453,15,3,6,31,Fadeaway Jump Shot,2PT Field Goal,16,Mid-Range,Left Side Center(LC),16-24 ft.,-61,154,1,Made Shot,-1,0.3333333333333333,0.6,0.5
0022400401,2024-12-23,454,16,3,1,35,Pullup Jump shot,2PT Field Goal,7,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,76,1,Made Shot,1,0.6666666666666666,0.6,0.6
0022400401,2024-12-23,455,17,3,1,6,Driving Floating Bank Jump Shot,2PT Field Goal,10,Mid-Range,Right Side(R),8-16 ft.,106,27,1,Made Shot,2,0.6666666666666666,0.6,0.7
0022400401,2024-12-23,456,18,3,0,0,Jump Shot,3PT Field Goal,44,Above the Break 3,Back Court(BC),Back Court Shot,192,401,0,Missed Shot,3,1.0,0.8,0.7
0022400401,2024-12-23,457,19,4,10,1,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,97,233,1,Made Shot,-1,0.6666666666666666,0.6,0.7
0022400406,2024-12-25,458,1,1,10,44,Jump Shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-86,239,1,Made Shot,1,0.6666666666666666,0.8,0.7
0022400406,2024-12-25,459,2,1,9,45,Running Pull-Up Jump Shot,3PT Field Goal,29,Above the Break 3,Center(C),24+ ft.,-45,288,0,Missed Shot,2,0.6666666666666666,0.8,0.7
0022400406,2024-12-25,460,3,1,8,55,Running Pull-Up Jump Shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-81,237,1,Made Shot,-1,0.6666666666666666,0.6,0.6
0022400406,2024-12-25,461,4,1,8,22,Step Back Jump shot,2PT Field Goal,15,Mid-Range,Center(C),8-16 ft.,18,158,1,Made Shot,1,0.6666666666666666,0.6,0.7
0022400406,2024-12-25,462,5,1,5,46,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-124,222,0,Missed Shot,2,0.6666666666666666,0.8,0.7
0022400406,2024-12-25,463,6,1,4,46,Jump Shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-119,229,1,Made Shot,-1,0.6666666666666666,0.6,0.7
0022400406,2024-12-25,464,7,2,10,7,Tip Layup Shot,2PT Field Goal,0,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,Missed Shot,1,0.6666666666666666,0.6,0.7
0022400406,2024-12-25,465,8,2,8,29,Pullup Jump shot,2PT Field Goal,11,Mid-Range,Left Side(L),8-16 ft.,-98,59,1,Made Shot,-1,0.3333333333333333,0.6,0.6
0022400406,2024-12-25,466,9,2,7,10,Turnaround Fadeaway shot,2PT Field Goal,16,Mid-Range,Left Side Center(LC),16-24 ft.,-131,100,0,Missed Shot,1,0.6666666666666666,0.6,0.6
