game_id,game_date,shot_number,game_shot_number,period,minutes_remaining,seconds_remaining,action_type,shot_type,shot_distance_ft,shot_zone_basic,shot_zone_area,shot_zone_range,loc_x,loc_y,shot_made,event_type,streak,rolling_3_fg_pct,rolling_5_fg_pct,rolling_10_fg_pct
0022500002,2025-10-21,1,1,1,11,39,Fadeaway Jump Shot,2PT Field Goal,13,In The Paint (Non-RA),Center(C),8-16 ft.,-60,125,1,Made Shot,0,,,
0022500002,2025-10-21,2,2,1,10,18,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Center(C),24+ ft.,18,259,0,Missed Shot,1,1.0,1.0,1.0
0022500002,2025-10-21,3,3,1,9,7,Jump Shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-88,248,1,Made Shot,-1,0.5,0.5,0.5
0022500002,2025-10-21,4,4,1,7,36,Step Back Jump shot,3PT Field Goal,27,Above the Break 3,Left Side Center(LC),24+ ft.,-167,217,0,Missed Shot,1,0.6666666666666666,0.6666666666666666,0.6666666666666666
0022500002,2025-10-21,5,5,1,5,23,Running Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,2,28,0,Missed Shot,-1,0.3333333333333333,0.5,0.5
0022500002,2025-10-21,6,6,1,5,14,Step Back Jump shot,3PT Field Goal,28,Above the Break 3,Left Side Center(LC),24+ ft.,-167,228,0,Missed Shot,-2,0.3333333333333333,0.4,0.4
0022500002,2025-10-21,7,7,1,4,7,Pullup Jump shot,2PT Field Goal,12,In The Paint (Non-RA),Center(C),8-16 ft.,-61,110,1,Made Shot,-3,0.0,0.2,0.3333333333333333
0022500002,2025-10-21,8,8,1,3,12,Step Back Jump shot,3PT Field Goal,27,Above the Break 3,Center(C),24+ ft.,-82,260,0,Missed Shot,1,0.3333333333333333,0.4,0.42857142857142855
0022500002,2025-10-21,9,9,2,7,49,Turnaround Jump Shot,2PT Field Goal,15,Mid-Range,Center(C),8-16 ft.,-51,144,1,Made Shot,-1,0.3333333333333333,0.2,0.375
0022500002,2025-10-21,10,10,2,5,5,Pullup Jump shot,2PT Field Goal,8,Mid-Range,Right Side(R),8-16 ft.,82,34,0,Missed Shot,1,0.6666666666666666,0.4,0.4444444444444444
0022500002,2025-10-21,11,11,2,3,44,Fadeaway Jump Shot,2PT Field Goal,11,In The Paint (Non-RA),Center(C),8-16 ft.,-54,105,1,Made Shot,-1,0.3333333333333333,0.4,0.4
0022500002,2025-10-21,12,12,2,1,52,Driving Floating Jump Shot,2PT Field Goal,5,In The Paint (Non-RA),Center(C),Less Than 8 ft.,11,54,1,Made Shot,1,0.6666666666666666,0.6,0.4
0022500002,2025-10-21,13,13,2,0,19,Step Back Jump shot,3PT Field Goal,29,Above the Break 3,Center(C),24+ ft.,64,290,1,Made Shot,2,0.6666666666666666,0.6,0.5
0022500002,2025-10-21,14,14,3,11,31,Driving Floating Jump Shot,2PT Field Goal,13,In The Paint (Non-RA),Center(C),8-16 ft.,36,125,1,Made Shot,3,1.0,0.8,0.5
0022500002,2025-10-21,15,15,3,10,47,Driving Floating Bank Jump Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,9,36,1,Made Shot,4,1.0,0.8,0.6
0022500002,2025-10-21,16,16,3,8,28,Jump Shot,3PT Field Goal,25,Right Corner 3,Right Side(R),24+ ft.,240,72,0,Missed Shot,5,1.0,1.0,0.7
0022500002,2025-10-21,17,17,3,6,57,Fadeaway Jump Shot,2PT Field Goal,14,In The Paint (Non-RA),Center(C),8-16 ft.,-64,134,1,Made Shot,-1,0.6666666666666666,0.8,0.7
0022500002,2025-10-21,18,18,3,5,48,Driving Layup Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,1,32,1,Made Shot,1,0.6666666666666666,0.8,0.7
0022500002,2025-10-21,19,19,3,5,29,Pullup Jump shot,3PT Field Goal,27,Above the Break 3,Center(C),24+ ft.,-65,267,0,Missed Shot,2,0.6666666666666666,0.8,0.8
0022500002,2025-10-21,20,20,3,3,33,Fadeaway Jump Shot,2PT Field Goal,9,Mid-Range,Left Side(L),8-16 ft.,-89,37,1,Made Shot,-1,0.6666666666666666,0.6,0.7
0022500002,2025-10-21,21,21,3,1,40,Driving Floating Bank Jump Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,2,27,1,Made Shot,1,0.6666666666666666,0.6,0.8
0022500002,2025-10-21,22,22,3,0,28,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,130,234,0,Missed Shot,2,0.6666666666666666,0.8,0.8
0022500002,2025-10-21,23,23,4,7,16,Fadeaway Bank shot,2PT Field Goal,5,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-23,50,1,Made Shot,-1,0.6666666666666666,0.6,0.7
0022500002,2025-10-21,24,24,4,5,56,Driving Floating Jump Shot,2PT Field Goal,4,In The Paint (Non-RA),Center(C),Less Than 8 ft.,13,42,1,Made Shot,1,0.6666666666666666,0.6,0.7
0022500002,2025-10-21,25,25,4,4,50,Pullup Jump shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,27,16,1,Made Shot,2,0.6666666666666666,0.8,0.7
0022500002,2025-10-21,26,26,4,1,22,Driving Floating Jump Shot,2PT Field Goal,5,In The Paint (Non-RA),Center(C),Less Than 8 ft.,28,46,1,Made Shot,3,1.0,0.8,0.7
0022500002,2025-10-21,27,27,4,0,35,Fadeaway Jump Shot,3PT Field Goal,22,Left Corner 3,Left Side(L),24+ ft.,-227,22,0,Missed Shot,4,1.0,0.8,0.8
0022500019,2025-10-24,28,1,1,11,7,Pullup Jump shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,-71,256,0,Missed Shot,-1,0.6666666666666666,0.8,0.7
0022500019,2025-10-24,29,2,1,9,35,Fadeaway Jump Shot,2PT Field Goal,14,In The Paint (Non-RA),Center(C),8-16 ft.,71,127,1,Made Shot,-2,0.3333333333333333,0.6,0.6
0022500019,2025-10-24,30,3,1,9,18,Pullup Jump shot,3PT Field Goal,27,Above the Break 3,Right Side Center(RC),24+ ft.,145,231,1,Made Shot,1,0.3333333333333333,0.6,0.7
0022500019,2025-10-24,31,4,1,8,57,Jump Shot,3PT Field Goal,28,Above the Break 3,Left Side Center(LC),24+ ft.,-173,226,0,Missed Shot,2,0.6666666666666666,0.6,0.7
0022500019,2025-10-24,32,5,1,7,10,Driving Floating Bank Jump Shot,2PT Field Goal,8,In The Paint (Non-RA),Center(C),8-16 ft.,-32,78,1,Made Shot,-1,0.6666666666666666,0.4,0.6
0022500019,2025-10-24,33,6,1,5,44,Driving Floating Bank Jump Shot,2PT Field Goal,4,In The Paint (Non-RA),Center(C),Less Than 8 ft.,32,31,0,Missed Shot,1,0.6666666666666666,0.6,0.7
0022500019,2025-10-24,34,7,1,4,0,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-107,241,1,Made Shot,-1,0.3333333333333333,0.6,0.6
0022500019,2025-10-24,35,8,1,3,32,Driving Floating Jump Shot,2PT Field Goal,15,Mid-Range,Center(C),8-16 ft.,23,158,1,Made Shot,1,0.6666666666666666,0.6,0.6
0022500019,2025-10-24,36,9,1,3,0,Step Back Jump shot,3PT Field Goal,28,Above the Break 3,Left Side Center(LC),24+ ft.,-150,237,1,Made Shot,2,0.6666666666666666,0.6,0.6
0022500019,2025-10-24,37,10,1,1,47,Pullup Jump shot,3PT Field Goal,29,Above the Break 3,Center(C),24+ ft.,-17,296,1,Made Shot,3,1.0,0.8,0.6
0022500019,2025-10-24,38,11,1,1,7,Driving Layup Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,-10,-1,1,Made Shot,4,1.0,0.8,0.7
0022500019,2025-10-24,39,12,1,0,39,Jump Shot,3PT Field Goal,27,Above the Break 3,Right Side Center(RC),24+ ft.,130,238,0,Missed Shot,5,1.0,1.0,0.8
0022500019,2025-10-24,40,13,2,3,0,Step Back Jump shot,3PT Field Goal,27,Above the Break 3,Center(C),24+ ft.,48,267,0,Missed Shot,-1,0.6666666666666666,0.8,0.7
0022500019,2025-10-24,41,14,2,1,8,Step Back Jump shot,2PT Field Goal,15,Mid-Range,Center(C),8-16 ft.,32,151,1,Made Shot,-2,0.3333333333333333,0.6,0.6
0022500019,2025-10-24,42,15,3,11,29,Driving Floating Jump Shot,2PT Field Goal,8,In The Paint (Non-RA),Center(C),8-16 ft.,-17,87,1,Made Shot,1,0.3333333333333333,0.6,0.7
0022500019,2025-10-24,43,16,3,8,9,Step Back Jump shot,3PT Field Goal,28,Above the Break 3,Center(C),24+ ft.,-21,284,0,Missed Shot,2,0.6666666666666666,0.6,0.7
0022500019,2025-10-24,44,17,4,11,22,Turnaround Fadeaway shot,2PT Field Goal,11,Mid-Range,Left Side(L),8-16 ft.,-83,82,1,Made Shot,-1,0.6666666666666666,0.4,0.7
0022500019,2025-10-24,45,18,4,9,15,Driving Floating Jump Shot,2PT Field Goal,10,In The Paint (Non-RA),Right Side(R),8-16 ft.,55,89,1,Made Shot,1,0.6666666666666666,0.6,0.7
0022500019,2025-10-24,46,19,4,8,7,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-210,166,1,Made Shot,2,0.6666666666666666,0.8,0.7
0022500019,2025-10-24,47,20,4,6,27,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,-53,262,0,Missed Shot,3,1.0,0.8,0.7
0022500019,2025-10-24,48,21,4,5,24,Running Dunk Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,7,8,1,Made Shot,-1,0.6666666666666666,0.6,0.6
0022500019,2025-10-24,49,22,4,4,36,Pullup Jump shot,3PT Field Goal,34,Above the Break 3,Center(C),24+ ft.,91,334,0,Missed Shot,1,0.6666666666666666,0.8,0.6
0022500019,2025-10-24,50,23,4,3,29,Driving Floating Jump Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,-25,25,0,Missed Shot,-1,0.3333333333333333,0.6,0.6
0022500024,2025-10-31,51,1,1,11,45,Jump Shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,83,251,0,Missed Shot,-2,0.3333333333333333,0.4,0.6
0022500024,2025-10-31,52,2,1,8,44,Step Back Jump shot,2PT Field Goal,14,In The Paint (Non-RA),Right Side(R),8-16 ft.,77,121,0,Missed Shot,-3,0.0,0.2,0.5
0022500024,2025-10-31,53,3,1,8,42,Putback Layup Shot,2PT Field Goal,0,Restricted Area,Center(C),Less Than 8 ft.,5,8,1,Made Shot,-4,0.0,0.2,0.4
0022500024,2025-10-31,54,4,1,7,44,Running Reverse Layup Shot,2PT Field Goal,0,Restricted Area,Center(C),Less Than 8 ft.,2,8,1,Made Shot,1,0.3333333333333333,0.2,0.5
0022500024,2025-10-31,55,5,1,6,58,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-224,89,1,Made Shot,2,0.6666666666666666,0.4,0.5
0022500024,2025-10-31,56,6,1,2,36,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-127,228,1,Made Shot,3,1.0,0.6,0.5
0022500024,2025-10-31,57,7,1,2,5,Jump Shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-131,211,0,Missed Shot,4,1.0,0.8,0.5
0022500024,2025-10-31,58,8,2,6,17,Driving Floating Jump Shot,2PT Field Goal,10,In The Paint (Non-RA),Center(C),8-16 ft.,50,92,1,Made Shot,-1,0.6666666666666666,0.8,0.5
0022500024,2025-10-31,59,9,2,5,51,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,15,17,1,Made Shot,1,0.6666666666666666,0.8,0.5
0022500024,2025-10-31,60,10,2,3,51,Step Back Jump shot,3PT Field Goal,27,Above the Break 3,Left Side Center(LC),24+ ft.,-150,230,0,Missed Shot,2,0.6666666666666666,0.8,0.6
0022500024,2025-10-31,61,11,2,2,46,Fadeaway Jump Shot,2PT Field Goal,13,In The Paint (Non-RA),Right Side(R),8-16 ft.,70,115,0,Missed Shot,-1,0.6666666666666666,0.6,0.6
0022500024,2025-10-31,62,12,2,1,1,Pullup Jump shot,2PT Field Goal,11,In The Paint (Non-RA),Right Side(R),8-16 ft.,75,84,1,Made Shot,-2,0.3333333333333333,0.4,0.6
0022500024,2025-10-31,63,13,3,11,7,Jump Shot,3PT Field Goal,24,Above the Break 3,Center(C),24+ ft.,58,243,1,Made Shot,1,0.3333333333333333,0.6,0.7
0022500024,2025-10-31,64,14,3,7,6,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,102,235,1,Made Shot,2,0.6666666666666666,0.6,0.7
0022500024,2025-10-31,65,15,3,6,19,Driving Floating Jump Shot,2PT Field Goal,10,In The Paint (Non-RA),Center(C),8-16 ft.,10,106,0,Missed Shot,3,1.0,0.6,0.7
0022500024,2025-10-31,66,16,3,5,57,Jump Shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,82,250,1,Made Shot,-1,0.6666666666666666,0.6,0.6
0022500024,2025-10-31,67,17,3,5,37,Running Jump Shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,135,226,0,Missed Shot,1,0.6666666666666666,0.8,0.6
0022500024,2025-10-31,68,18,3,3,57,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-134,210,0,Missed Shot,-1,0.3333333333333333,0.6,0.6
0022500024,2025-10-31,69,19,3,3,29,Fadeaway Jump Shot,2PT Field Goal,12,In The Paint (Non-RA),Center(C),8-16 ft.,60,114,1,Made Shot,-2,0.3333333333333333,0.4,0.5
0022500024,2025-10-31,70,20,3,1,1,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Center(C),24+ ft.,22,247,0,Missed Shot,1,0.3333333333333333,0.4,0.5
0022500024,2025-10-31,71,21,4,7,48,Turnaround Fadeaway shot,2PT Field Goal,15,In The Paint (Non-RA),Center(C),8-16 ft.,75,131,0,Missed Shot,-1,0.3333333333333333,0.4,0.5
0022500024,2025-10-31,72,22,4,7,18,Driving Finger Roll Layup Shot,2PT Field Goal,0,Restricted Area,Center(C),Less Than 8 ft.,6,5,1,Made Shot,-2,0.3333333333333333,0.2,0.5
0022500024,2025-10-31,73,23,4,6,7,Jump Shot,3PT Field Goal,28,Above the Break 3,Right Side Center(RC),24+ ft.,94,271,1,Made Shot,1,0.3333333333333333,0.4,0.5
0022500024,2025-10-31,74,24,4,5,41,Pullup Jump shot,3PT Field Goal,27,Above the Break 3,Left Side Center(LC),24+ ft.,-158,225,0,Missed Shot,2,0.6666666666666666,0.6,0.5
0022500024,2025-10-31,75,25,4,5,11,Step Back Jump shot,3PT Field Goal,23,Right Corner 3,Right Side(R),24+ ft.,232,-8,0,Missed Shot,-1,0.6666666666666666,0.4,0.4
0022500024,2025-10-31,76,26,4,3,52,Turnaround Jump Shot,2PT Field Goal,8,In The Paint (Non-RA),Center(C),8-16 ft.,-21,87,1,Made Shot,-2,0.3333333333333333,0.4,0.4
0022500024,2025-10-31,77,27,4,0,25,Jump Shot,3PT Field Goal,22,Left Corner 3,Left Side(L),24+ ft.,-222,0,0,Missed Shot,1,0.3333333333333333,0.6,0.4
0022500155,2025-11-02,78,1,1,11,4,Pullup Jump shot,2PT Field Goal,20,Mid-Range,Left Side Center(LC),16-24 ft.,-78,190,1,Made Shot,-1,0.3333333333333333,0.4,0.4
0022500155,2025-11-02,79,2,1,10,19,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-163,210,0,Missed Shot,1,0.6666666666666666,0.4,0.5
0022500155,2025-11-02,80,3,1,7,3,Step Back Jump shot,3PT Field Goal,28,Above the Break 3,Center(C),24+ ft.,-58,277,0,Missed Shot,-1,0.3333333333333333,0.4,0.4
0022500155,2025-11-02,81,4,1,4,17,Jump Shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-157,203,0,Missed Shot,-2,0.3333333333333333,0.4,0.4
0022500155,2025-11-02,82,5,1,3,17,Jump Shot,3PT Field Goal,27,Above the Break 3,Center(C),24+ ft.,-15,272,0,Missed Shot,-3,0.0,0.2,0.4
0022500155,2025-11-02,83,6,2,7,40,Step Back Jump shot,2PT Field Goal,18,Mid-Range,Left Side Center(LC),16-24 ft.,-109,148,0,Missed Shot,-4,0.0,0.2,0.3
0022500155,2025-11-02,84,7,2,7,11,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,-13,26,1,Made Shot,-5,0.0,0.0,0.2
0022500155,2025-11-02,85,8,2,5,17,Driving Floating Bank Jump Shot,2PT Field Goal,4,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-34,32,1,Made Shot,1,0.3333333333333333,0.2,0.3
0022500155,2025-11-02,86,9,2,4,38,Running Pull-Up Jump Shot,3PT Field Goal,27,Above the Break 3,Right Side Center(RC),24+ ft.,94,256,1,Made Shot,2,0.6666666666666666,0.4,0.4
0022500155,2025-11-02,87,10,2,4,25,Running Layup Shot,2PT Field Goal,4,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,40,1,Made Shot,3,1.0,0.6,0.4
0022500155,2025-11-02,88,11,2,0,33,Pullup Jump shot,2PT Field Goal,19,Mid-Range,Left Side Center(LC),16-24 ft.,-132,146,0,Missed Shot,4,1.0,0.8,0.5
0022500155,2025-11-02,89,12,2,0,2,Pullup Jump shot,3PT Field Goal,29,Above the Break 3,Left Side Center(LC),24+ ft.,-112,278,0,Missed Shot,-1,0.6666666666666666,0.8,0.4
0022500155,2025-11-02,90,13,3,11,0,Step Back Jump shot,2PT Field Goal,20,Mid-Range,Left Side Center(LC),16-24 ft.,-107,170,0,Missed Shot,-2,0.3333333333333333,0.6,0.4
0022500155,2025-11-02,91,14,3,6,10,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Center(C),24+ ft.,64,251,0,Missed Shot,-3,0.0,0.4,0.4
0022500155,2025-11-02,92,15,3,4,59,Jump Shot,3PT Field Goal,28,Above the Break 3,Left Side Center(LC),24+ ft.,-163,228,0,Missed Shot,-4,0.0,0.2,0.4
0022500155,2025-11-02,93,16,3,4,13,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,-1,22,1,Made Shot,-5,0.0,0.0,0.4
0022500155,2025-11-02,94,17,4,8,12,Driving Floating Jump Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,1,25,1,Made Shot,1,0.3333333333333333,0.2,0.5
0022500155,2025-11-02,95,18,4,5,42,Step Back Jump shot,3PT Field Goal,27,Above the Break 3,Right Side Center(RC),24+ ft.,108,252,0,Missed Shot,2,0.6666666666666666,0.4,0.5
0022500155,2025-11-02,96,19,4,4,32,Floating Jump shot,2PT Field Goal,4,In The Paint (Non-RA),Center(C),Less Than 8 ft.,21,36,1,Made Shot,-1,0.6666666666666666,0.4,0.4
0022500155,2025-11-02,97,20,4,2,45,Step Back Jump shot,3PT Field Goal,27,Above the Break 3,Right Side Center(RC),24+ ft.,141,236,0,Missed Shot,1,0.6666666666666666,0.6,0.4
0022500155,2025-11-02,98,21,4,0,56,Jump Shot,3PT Field Goal,25,Right Corner 3,Right Side(R),24+ ft.,239,76,0,Missed Shot,-1,0.3333333333333333,0.6,0.3
0022500155,2025-11-02,99,22,4,0,52,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,-28,10,1,Made Shot,-2,0.3333333333333333,0.4,0.3
0022500179,2025-11-05,100,1,1,11,26,Step Back Jump shot,2PT Field Goal,12,In The Paint (Non-RA),Center(C),8-16 ft.,-45,113,0,Missed Shot,1,0.3333333333333333,0.4,0.4
0022500179,2025-11-05,101,2,1,10,23,Step Back Jump shot,3PT Field Goal,27,Above the Break 3,Left Side Center(LC),24+ ft.,-158,231,0,Missed Shot,-1,0.3333333333333333,0.4,0.4
0022500179,2025-11-05,102,3,1,10,15,Jump Shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-152,213,1,Made Shot,-2,0.3333333333333333,0.2,0.4
0022500179,2025-11-05,103,4,1,9,5,Jump Shot,3PT Field Goal,27,Above the Break 3,Right Side Center(RC),24+ ft.,176,206,0,Missed Shot,1,0.3333333333333333,0.4,0.5
0022500179,2025-11-05,104,5,1,7,13,Pullup Jump shot,2PT Field Goal,19,Mid-Range,Center(C),16-24 ft.,25,189,1,Made Shot,-1,0.3333333333333333,0.4,0.4
0022500179,2025-11-05,105,6,1,6,16,Jump Shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-137,222,0,Missed Shot,1,0.6666666666666666,0.4,0.4
0022500179,2025-11-05,106,7,1,5,40,Pullup Jump shot,2PT Field Goal,4,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-21,42,0,Missed Shot,-1,0.3333333333333333,0.4,0.4
0022500179,2025-11-05,107,8,1,2,44,Step Back Jump shot,2PT Field Goal,22,Mid-Range,Left Side Center(LC),16-24 ft.,-109,194,0,Missed Shot,-2,0.3333333333333333,0.4,0.3
0022500179,2025-11-05,108,9,1,1,49,Driving Floating Jump Shot,2PT Field Goal,14,Mid-Range,Left Side(L),8-16 ft.,-116,87,1,Made Shot,-3,0.0,0.2,0.3
0022500179,2025-11-05,109,10,1,1,29,Driving Floating Jump Shot,2PT Field Goal,16,Mid-Range,Center(C),16-24 ft.,1,164,0,Missed Shot,1,0.3333333333333333,0.4,0.4
0022500179,2025-11-05,110,11,1,1,25,Floating Jump shot,2PT Field Goal,8,In The Paint (Non-RA),Right Side(R),8-16 ft.,66,50,1,Made Shot,-1,0.3333333333333333,0.2,0.3
0022500179,2025-11-05,111,12,2,8,2,Fadeaway Jump Shot,2PT Field Goal,11,In The Paint (Non-RA),Right Side(R),8-16 ft.,66,90,0,Missed Shot,1,0.6666666666666666,0.4,0.4
0022500179,2025-11-05,112,13,2,6,33,Driving Layup Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,-17,32,1,Made Shot,-1,0.3333333333333333,0.4,0.4
0022500179,2025-11-05,113,14,2,3,7,Step Back Jump shot,3PT Field Goal,27,Above the Break 3,Left Side Center(LC),24+ ft.,-181,208,1,Made Shot,1,0.6666666666666666,0.6,0.4
0022500179,2025-11-05,114,15,3,11,46,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,116,225,0,Missed Shot,2,0.6666666666666666,0.6,0.5
0022500179,2025-11-05,115,16,3,10,43,Driving Floating Bank Jump Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,21,23,0,Missed Shot,-1,0.6666666666666666,0.6,0.4
0022500179,2025-11-05,116,17,3,8,36,Driving Floating Jump Shot,2PT Field Goal,10,In The Paint (Non-RA),Center(C),8-16 ft.,33,100,0,Missed Shot,-2,0.3333333333333333,0.4,0.4
0022500179,2025-11-05,117,18,3,8,11,Driving Floating Jump Shot,2PT Field Goal,12,In The Paint (Non-RA),Right Side(R),8-16 ft.,64,110,0,Missed Shot,-3,0.0,0.4,0.4
0022500179,2025-11-05,118,19,3,7,40,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-86,252,1,Made Shot,-4,0.0,0.2,0.4
0022500179,2025-11-05,119,20,3,4,49,Turnaround Fadeaway shot,2PT Field Goal,20,Mid-Range,Right Side Center(RC),16-24 ft.,129,154,0,Missed Shot,1,0.3333333333333333,0.2,0.4
0022500179,2025-11-05,120,21,3,2,38,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,-59,262,0,Missed Shot,-1,0.3333333333333333,0.2,0.4
0022500179,2025-11-05,121,22,3,2,28,Driving Floating Jump Shot,2PT Field Goal,13,In The Paint (Non-RA),Center(C),8-16 ft.,62,123,0,Missed Shot,-2,0.3333333333333333,0.2,0.3
0022500179,2025-11-05,122,23,3,1,31,Fadeaway Jump Shot,2PT Field Goal,9,Mid-Range,Left Side(L),8-16 ft.,-97,12,0,Missed Shot,-3,0.0,0.2,0.3
0022500179,2025-11-05,123,24,4,6,50,Running Finger Roll Layup Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,-5,18,1,Made Shot,-4,0.0,0.2,0.2
0022500179,2025-11-05,124,25,4,3,27,Step Back Jump shot,3PT Field Goal,24,Left Corner 3,Left Side(L),24+ ft.,-237,57,0,Missed Shot,1,0.3333333333333333,0.2,0.2
0022500179,2025-11-05,125,26,4,2,31,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Center(C),24+ ft.,48,247,1,Made Shot,-1,0.3333333333333333,0.2,0.2
0022500179,2025-11-05,126,27,4,0,49,Step Back Jump shot,3PT Field Goal,28,Above the Break 3,Center(C),24+ ft.,-27,279,0,Missed Shot,1,0.6666666666666666,0.4,0.3
0022500185,2025-11-08,127,1,1,9,30,Pullup Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-165,209,0,Missed Shot,-1,0.3333333333333333,0.4,0.3
0022500185,2025-11-08,128,2,1,8,34,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-138,221,1,Made Shot,-2,0.3333333333333333,0.4,0.3
0022500185,2025-11-08,129,3,1,7,57,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,-74,253,0,Missed Shot,1,0.3333333333333333,0.4,0.3
0022500185,2025-11-08,130,4,1,5,43,Driving Floating Jump Shot,2PT Field Goal,12,In The Paint (Non-RA),Center(C),8-16 ft.,15,121,0,Missed Shot,-1,0.3333333333333333,0.4,0.3
0022500185,2025-11-08,131,5,1,3,17,Jump Shot,3PT Field Goal,22,Left Corner 3,Left Side(L),24+ ft.,-221,21,0,Missed Shot,-2,0.3333333333333333,0.2,0.3
0022500185,2025-11-08,132,6,1,1,36,Pullup Jump shot,2PT Field Goal,11,In The Paint (Non-RA),Center(C),8-16 ft.,2,114,1,Made Shot,-3,0.0,0.2,0.3
0022500185,2025-11-08,133,7,1,0,40,Jump Shot,3PT Field Goal,27,Above the Break 3,Left Side Center(LC),24+ ft.,-140,231,1,Made Shot,1,0.3333333333333333,0.4,0.4
0022500185,2025-11-08,134,8,2,8,16,Driving Floating Jump Shot,2PT Field Goal,12,In The Paint (Non-RA),Center(C),8-16 ft.,25,122,0,Missed Shot,2,0.6666666666666666,0.4,0.4
0022500185,2025-11-08,135,9,2,6,3,Fadeaway Jump Shot,2PT Field Goal,16,Mid-Range,Center(C),16-24 ft.,0,163,1,Made Shot,-1,0.6666666666666666,0.4,0.4
0022500185,2025-11-08,136,10,2,5,1,Turnaround Jump Shot,2PT Field Goal,11,In The Paint (Non-RA),Center(C),8-16 ft.,40,113,0,Missed Shot,1,0.6666666666666666,0.6,0.4
0022500185,2025-11-08,137,11,2,4,29,Jump Shot,3PT Field Goal,27,Above the Break 3,Right Side Center(RC),24+ ft.,157,224,1,Made Shot,-1,0.3333333333333333,0.6,0.4
0022500185,2025-11-08,138,12,2,1,8,Running Pull-Up Jump Shot,3PT Field Goal,35,Above the Break 3,Center(C),24+ ft.,33,357,1,Made Shot,1,0.6666666666666666,0.6,0.5
0022500185,2025-11-08,139,13,2,0,32,Driving Floating Bank Jump Shot,2PT Field Goal,7,In The Paint (Non-RA),Center(C),Less Than 8 ft.,49,62,1,Made Shot,2,0.6666666666666666,0.6,0.5
